Taxpayer ID,Property Value,Location,Ownership Date
TXP_F3138438D0,318689.57,City Center,2013-11-11
TXP_AB739BACD0,171641.31,Suburban North,2015-04-26
TXP_B4C083A06F,1292786.42,Suburban North,2007-03-04
TXP_9EAA6C93D6,693859.94,City Center,2024-01-23
TXP_C92D873CEB,130972.13,Industrial South,2015-02-20
TXP_7CC13CC6A5,243510.32,City Center,2022-05-08
TXP_3C050419DE,706188.31,Suburban West,2013-10-18
TXP_B72332CDF9,150469.38,Industrial South,2015-12-28
TXP_BE897D570F,542079.32,Rural East,2015-01-23
TXP_DC646F41EB,201705.68,City Center,2012-08-29
TXP_DB721E6F11,71166.45,City Center,2024-01-06
TXP_2FEE89A827,394430.96,Coastal Area,2012-10-10
TXP_85215CF809,313875.98,Suburban North,2014-12-09
TXP_D8E6F1BAA5,321362.23,City Center,2010-03-21
TXP_A172C65842,72088.29,Suburban North,2007-03-18
TXP_97C2B94C42,358128.15,Industrial South,2018-05-25
TXP_BE897D570F,369398.34,Suburban West,2009-01-31
TXP_AC167AC23D,956328.44,City Center,2024-10-26
TXP_BA0A16B1EF,343508.43,Industrial South,
TXP_0171D31563,130135.38,Rural East,2019-08-08
TXP_120AE197DD,620316.86,City Center,2006-12-30
TXP_F815D4E895,,Rural East,2025-03-29
TXP_7ADF4CD708,450156.19,Coastal Area,2008-07-31
TXP_308DCCA2CD,,Industrial South,2020-06-02
TXP_67C0D846FB,74826.27,Suburban West,2012-05-03
TXP_16CC464C3E,212809.41,Rural East,2023-09-02
TXP_E0050C2C71,626911.54,Industrial South,2024-04-16
TXP_67B4C3D1F1,187982.99,City Center,2015-10-22
TXP_ACD5C259B3,67425.38,City Center,2017-07-31
TXP_322EA5186D,,Suburban West,2009-08-07
TXP_DE13E957C6,,Industrial South,2023-11-17
TXP_6831A5FF24,158784.2,Suburban West,2013-03-03
TXP_0D86A22CF1,120069.74,City Center,2023-12-16
TXP_D6DA348E4E,178742.64,Suburban West,2023-10-05
TXP_3B21844C07,94884.99,Industrial South,2014-09-20
TXP_31781095CE,320124.01,Suburban North,2024-08-06
TXP_856C64089E,119235.38,City Center,2018-11-14
TXP_35BED83E3F,50000.0,Suburban North,2016-02-20
TXP_F815D4E895,504361.31,City Center,2021-04-09
TXP_1AA8EA8EA2,367119.82,Coastal Area,2008-01-23
TXP_0587D2E431,204238.69,Industrial South,2022-04-09
TXP_2431C4AD3B,,Suburban North,2008-02-18
TXP_1935F19266,969316.56,Suburban West,2010-12-02
TXP_5FDD2CAF6D,549276.09,Suburban West,2008-12-13
TXP_594D6D7ADB,67220.14,Industrial South,2010-10-27
TXP_563AB6E75B,,Suburban North,2015-11-18
TXP_50D966FE3E,149805.15,,2016-11-28
TXP_8807DEA648,113518.39,Rural East,2016-09-23
TXP_A84DEC542D,,City Center,2015-04-01
TXP_5AD057B749,617789.55,City Center,2005-10-21
TXP_73AD5BC04B,113113.85,Rural East,2016-11-03
TXP_F1937EDD89,213852.77,Coastal Area,2016-11-18
TXP_06DCDA8FDC,165453.38,City Center,2023-07-05
TXP_5D70310F1C,133695.45,Rural East,
TXP_146A81ADA5,288146.39,Suburban North,2010-06-19
TXP_D40D195391,94450.6,City Center,
TXP_17839CE3AB,79924.4,Coastal Area,2013-03-19
TXP_4AA111C495,199216.87,Suburban West,2022-04-29
TXP_06FE43B070,178789.44,Coastal Area,2010-08-26
TXP_8B73059522,57791.2,Industrial South,2006-01-05
TXP_1AEB6D05E6,607511.47,City Center,2017-07-05
TXP_601F66C47C,1814201.34,City Center,2022-08-25
TXP_DE4D2A287B,,Suburban West,2021-04-21
TXP_6800F2F592,,Suburban North,2013-04-04
TXP_EB814602D2,711446.93,City Center,2016-06-29
TXP_542F2294FF,89169.52,Rural East,2013-06-12
TXP_CD0A6BABB0,373428.68,Suburban West,2022-06-14
TXP_35C415E794,167022.09,City Center,2008-12-25
TXP_73B9D80B06,,Coastal Area,2020-04-24
TXP_5765E6B40F,229495.35,City Center,2006-08-02
TXP_83996F0D31,552090.31,Suburban West,2025-03-25
TXP_006255308D,820244.73,Rural East,2008-05-07
TXP_856B541C8C,273184.16,City Center,2024-10-18
TXP_7E54DAA57A,128828.83,City Center,2018-08-13
TXP_9C3B710E3B,363285.07,Suburban North,2014-12-04
TXP_DDA9DD547B,2000000.0,Suburban West,2010-03-15
TXP_203975693E,2364975.66,Coastal Area,2009-03-07
TXP_1CCD34ACA1,100977.51,Industrial South,2013-02-04
TXP_644BC59A25,99327.59,Suburban West,2015-10-18
TXP_37A2242564,184539.46,Suburban North,2013-05-18
TXP_06E4ED3B95,196428.61,Suburban North,2016-10-19
TXP_BF1B9BAE65,212072.66,Rural East,2006-11-04
TXP_EE514DE278,801455.17,Suburban West,
TXP_21C0326FCD,,Suburban North,2019-10-04
TXP_FEA51FDAF2,370334.37,City Center,2014-12-23
TXP_531A99D57B,258133.16,Suburban West,2017-07-18
TXP_191EC80BA8,131614.3,Suburban North,2021-10-30
TXP_8D6607AF7F,189406.38,Suburban West,2019-02-15
TXP_70FBB3E169,161980.48,Suburban West,2021-01-29
TXP_8FA0AC7BA1,256575.44,City Center,2005-09-05
TXP_52C2E0D537,78433.94,Industrial South,2009-01-17
TXP_5173F201F2,93966.93,City Center,2008-02-21
TXP_DA01A50C89,,Suburban West,2022-10-11
TXP_B8332A5B90,57107.64,Rural East,2024-08-02
TXP_2683BF1908,,City Center,2007-02-25
TXP_D3EC4F213B,528264.79,Coastal Area,2010-07-02
TXP_5602CD84E8,214897.62,Rural East,
TXP_7E3F859327,243445.27,Suburban West,2011-07-08
TXP_25845876C8,80574.27,Suburban North,2008-02-16
TXP_44C9957EE4,2000000.0,City Center,2005-06-27
TXP_DC3A090566,267233.39,Suburban West,2005-05-14
TXP_1C9AF51D4E,290259.44,Suburban West,2024-12-15
TXP_794BD20BA7,362495.59,City Center,2019-11-29
TXP_FFEB364973,634860.25,Rural East,2020-09-07
TXP_326D306FE3,387042.9,Rural East,2023-10-19
TXP_E623927C1A,265671.04,Suburban North,2023-01-17
TXP_899BE0FFFC,238042.9,Rural East,2011-12-27
TXP_D27CE33C92,91195.93,City Center,2024-07-21
TXP_FE7BD24AB9,642874.79,City Center,2015-04-18
TXP_A84DEC542D,385656.85,Rural East,2011-11-25
TXP_4384AFD75D,271797.42,Coastal Area,2010-03-27
TXP_82A1C8C554,185742.56,Rural East,
TXP_0EC98C6B2B,209765.73,Suburban West,2005-09-29
TXP_3C525F4AA9,226070.72,City Center,2024-03-20
TXP_40F7893C51,138036.58,Suburban North,2019-10-27
TXP_66172AD30E,491745.26,Suburban North,2008-09-12
TXP_B936212080,123319.49,Suburban North,2024-04-25
TXP_5D70310F1C,553641.03,Suburban West,2016-04-14
TXP_581E837469,427950.37,Suburban North,2015-06-19
TXP_41EA081FD4,239320.5,City Center,2020-01-20
TXP_ACD08DCFC5,75278.52,Suburban North,2013-03-15
TXP_EF88A2C66B,292182.22,City Center,2020-06-08
TXP_584B4E6275,182659.1,Rural East,2008-05-22
TXP_53047BCAC7,499885.66,Coastal Area,2005-12-08
TXP_D5DAEB917C,259104.32,Coastal Area,2007-11-26
TXP_D5A507C277,471940.47,Rural East,2024-01-16
TXP_7783AC3E2A,,Rural East,2022-03-02
TXP_501149F65F,226884.43,Suburban West,2014-01-03
TXP_501149F65F,89675.18,Rural East,2018-10-27
TXP_18CDEF1A29,117284.75,Suburban West,2020-01-21
TXP_9B14ABAADD,323355.63,City Center,2007-01-05
TXP_2260FD1162,92065.13,City Center,2008-11-25
TXP_7E27209E27,93696.53,,2012-05-21
TXP_1D382F8EBC,282258.02,Coastal Area,2018-02-26
TXP_58926CCAE6,94660.55,Industrial South,2012-05-10
TXP_71BFBEEFB3,673666.13,Suburban North,2011-11-24
TXP_4DA7F1E42D,50683.97,Rural East,2007-12-25
TXP_9E7D1FE07A,736935.14,Suburban North,2010-03-23
TXP_ADC2DE3990,433947.99,Rural East,2006-12-14
TXP_AD1DF4A98C,69102.78,Suburban West,2018-02-12
TXP_7FA4F6C9E6,145960.39,Rural East,2019-12-30
TXP_220000D545,1736039.49,City Center,2018-07-16
TXP_14F53027B8,1112042.74,Industrial South,2005-08-27
TXP_724A96A489,1306239.23,Industrial South,2022-02-04
TXP_5B26C83A0B,478531.79,,2010-07-02
TXP_B040ED198F,202283.68,City Center,2013-08-13
TXP_0C9DEF0BA2,366119.27,City Center,2020-05-08
TXP_F63D34DA4A,150370.16,City Center,2016-01-13
TXP_7725994CA5,275491.41,,2018-07-27
TXP_3B70F23AED,733274.82,Suburban North,2019-02-19
TXP_CE7FE73932,,Suburban North,2023-12-10
TXP_E2928B90BD,267125.13,Suburban North,2012-10-27
TXP_52E4A9F646,120863.66,Suburban North,2012-01-15
TXP_0D66EB0195,719855.61,City Center,2005-07-30
TXP_9D3D876E89,219933.62,Suburban West,2008-10-26
TXP_6F9B6E5672,148133.85,Suburban North,2021-05-19
TXP_D17DD79CA5,143894.69,Suburban West,2011-04-08
TXP_92C87DE30E,666585.48,Industrial South,2010-01-31
TXP_6B66640526,246331.52,Suburban West,2015-09-23
TXP_49FF1704F7,531354.4,Rural East,2012-11-03
TXP_6797F9FD5B,148991.33,Rural East,2014-03-11
TXP_7A596532AE,332235.4,Rural East,2024-04-03
TXP_EBE4B368DE,649673.24,Rural East,2017-08-01
TXP_22236FF9B2,854241.49,Rural East,2010-11-17
TXP_43214A1CD3,256532.26,Coastal Area,2010-04-02
TXP_DDD35DAF4E,263341.83,City Center,
TXP_B90A693311,522562.23,City Center,2007-09-07
TXP_F36F59BC14,212906.37,Suburban North,2013-07-18
TXP_A572D4F505,385641.36,Suburban West,2018-02-27
TXP_3AA31B527C,428181.64,Rural East,2009-09-09
TXP_E084C7DDBC,1211746.62,Rural East,2015-12-21
TXP_536DA06587,62031.89,Rural East,2016-02-25
TXP_B7AAF78DF9,50000.0,Industrial South,2021-12-17
TXP_6349A1526E,326318.21,,2018-08-01
TXP_B4A8A86353,944055.4,Coastal Area,2016-11-12
TXP_E6E254BCEF,76971.67,Suburban West,
TXP_C273FB48AB,184428.6,City Center,2008-05-21
TXP_04284F5D55,1203014.98,City Center,2013-03-30
TXP_1FA52FF8BC,95152.82,Industrial South,2014-09-08
TXP_E6F9F5448C,287145.63,,2019-11-26
TXP_03D21E29AB,50000.0,Suburban North,2006-04-05
TXP_FA389B0BE5,200031.13,Suburban West,2020-04-02
TXP_ADAFFB1161,58264.24,Suburban North,2018-07-25
TXP_8DE4E2B342,682704.37,Suburban West,2006-01-28
TXP_6519A3D656,1189076.63,Coastal Area,2009-06-09
TXP_9A15A4AE0D,368952.35,Rural East,2022-01-26
TXP_40EB3E7125,642476.6,Suburban West,2007-03-28
TXP_BC9381D46D,122581.74,Rural East,2014-12-03
TXP_975982F78D,188788.91,City Center,2024-01-06
TXP_791CE3A3DA,385908.79,Suburban North,2012-09-10
TXP_11AE103E38,281477.26,Rural East,2016-01-20
TXP_DBFE78539B,187737.03,Suburban North,2015-12-19
TXP_FB23814520,2000000.0,City Center,2012-10-22
TXP_1CB446CBB4,109316.6,Rural East,2013-06-03
TXP_F7BC24C98D,1960628.48,Rural East,2022-04-20
TXP_32E8D042FA,389172.32,Rural East,2016-08-06
TXP_0DBEFB4D39,281068.77,Suburban West,2019-11-11
TXP_E6F9F5448C,211392.36,Rural East,2019-08-04
TXP_C67FC68C52,116763.6,Industrial South,2020-09-30
TXP_F9CC3856AF,130278.01,Suburban North,2017-11-25
TXP_AD162AAFE9,941584.08,Suburban West,2010-10-21
TXP_EA5F6BE833,1733705.64,City Center,2023-07-15
TXP_9429A5556C,1283957.83,City Center,2015-03-22
TXP_BFB086DB62,577294.13,Suburban North,2006-04-23
TXP_F5F94AEA5E,239887.44,Rural East,2016-12-26
TXP_9591D1300E,487229.68,Suburban North,2023-03-27
TXP_4732E99AD7,167834.77,Suburban North,2013-04-18
TXP_D3F8ED3142,279549.02,Suburban North,
TXP_47CD0E1ADC,1409244.41,City Center,2006-09-15
TXP_14F53027B8,,Coastal Area,
TXP_3D0CBE1C45,145762.96,City Center,2024-02-25
TXP_DA21B478C7,161754.18,Suburban North,2019-04-15
TXP_CDCFCE08A6,266763.89,Suburban North,2016-11-06
TXP_895F99FC7B,139255.15,Rural East,2010-03-14
TXP_C88F7F4EEE,434801.08,Suburban West,2011-09-28
TXP_2431C4AD3B,773900.51,City Center,2011-10-14
TXP_EBA2271BB5,111195.74,City Center,2024-06-03
TXP_C6E7823E1E,218024.07,City Center,2005-09-18
TXP_71CD0B9B39,142667.65,Suburban North,2023-09-04
TXP_ACE1272FDF,506450.1,Rural East,2021-02-01
TXP_5B1A8064FB,106506.25,City Center,2007-04-06
TXP_4D6D3E87EE,478918.72,Rural East,2008-03-23
TXP_71168E1ED2,204149.13,Rural East,2012-02-17
TXP_297385FAB4,1381169.43,Suburban West,2009-01-23
TXP_9B53B0CE38,483520.85,Rural East,2010-04-01
TXP_C39BEDCBA0,881058.9,City Center,
TXP_196ED9E0B0,897982.57,Suburban North,2020-06-10
TXP_501149F65F,157598.82,Suburban North,2014-07-22
TXP_9C98E22134,363243.23,City Center,
TXP_724A96A489,,Industrial South,2005-10-22
TXP_D99F0108EE,455598.29,Industrial South,2017-11-03
TXP_8AAFAACE48,50000.0,Suburban West,2018-07-05
TXP_7EDD35C311,75345.07,Suburban West,2024-12-18
TXP_DCD470A633,147942.91,Suburban West,2020-07-22
TXP_B5F3856AA1,65488.33,City Center,2021-01-17
TXP_CB25E3E9ED,2398133.18,Suburban North,2008-09-04
TXP_0983454FD4,1481331.23,Suburban West,
TXP_D292034538,1398831.71,City Center,2008-07-22
TXP_57EDBF5A29,115597.92,Suburban North,2008-05-22
TXP_80BB37C370,282793.29,City Center,
TXP_9AE05CEC1E,114540.21,Coastal Area,2019-11-13
TXP_724A96A489,,City Center,2009-09-15
TXP_8DB1FC8E04,157289.48,Rural East,2011-10-02
TXP_974031572B,179002.72,Suburban West,2009-07-10
TXP_954BFDB632,1678505.13,Industrial South,2020-09-20
TXP_895411FE80,376859.46,Suburban West,2016-05-30
TXP_AC6104CF2B,714732.97,Suburban West,
TXP_75F7A9989F,552852.23,Suburban North,2012-12-04
TXP_DCDF808A13,345102.73,Rural East,2018-02-04
TXP_CC60D2F0A3,111846.66,,2007-11-30
TXP_4060E657A1,50000.0,City Center,2018-12-17
TXP_FDEB2B5E1B,223304.22,City Center,2016-10-08
TXP_F77A542ADF,,Suburban North,2014-11-07
TXP_8AAFAACE48,66022.83,Suburban West,2013-05-04
TXP_A91409B74C,291144.5,City Center,2010-10-04
TXP_12D572DE10,116589.45,Suburban North,2017-04-01
TXP_EA7EC3A98E,,Rural East,2018-05-23
TXP_13C1B29763,255156.92,City Center,2019-06-11
TXP_3CE36A6C04,50000.0,Rural East,2017-03-29
TXP_AC6867F6F2,408952.86,Suburban North,2013-10-22
TXP_3AF1C6BB9A,435899.33,Rural East,2005-07-05
TXP_EBF86860FE,940862.37,Coastal Area,2014-02-26
TXP_DE287DAF43,295831.34,Industrial South,2014-11-09
TXP_33BDEAF243,522536.5,City Center,2023-02-05
TXP_F1D13CCAB1,259807.16,Coastal Area,2007-04-21
TXP_372F0DF31F,147049.98,Rural East,2009-02-07
TXP_E052DC0F5D,652388.57,City Center,2014-10-11
TXP_34E51C2400,82601.29,Suburban West,
TXP_2A013E96B9,533439.46,Suburban West,2006-06-22
TXP_6DB55BFF15,106638.9,City Center,2018-02-15
TXP_B7BD931325,953759.62,Coastal Area,2020-10-01
TXP_5BA823F4BC,154809.64,Industrial South,2016-12-29
TXP_5C00B65E57,174279.1,Suburban West,2018-04-16
TXP_52E4A9F646,74297.66,City Center,2016-01-10
TXP_AB27F58E94,257320.55,Suburban North,2024-04-13
TXP_08847EAC30,261060.91,Suburban West,2012-09-09
TXP_454D8C1AC1,2000000.0,Industrial South,2005-12-05
TXP_24E07E86AC,721915.52,,2020-05-06
TXP_15044E28CA,135219.63,Suburban West,2008-09-06
TXP_80BB37C370,333209.3,,2022-01-13
TXP_4D3002F09E,202888.36,Suburban West,2024-12-11
TXP_1D40778B4C,126516.32,Coastal Area,2019-06-17
TXP_10329916BF,146197.53,Suburban North,2012-11-24
TXP_AABC33794A,,City Center,2012-03-17
TXP_A73C9061A0,262504.99,Industrial South,2012-04-26
TXP_80E1E5AE82,173925.32,Industrial South,2009-02-27
TXP_AF8AA856F8,50000.0,Rural East,2015-12-11
TXP_FEF95615D2,217581.82,Suburban West,
TXP_75F0E151CB,256107.62,Rural East,2021-11-21
TXP_1A69252CB5,580267.02,Suburban North,2020-11-27
TXP_AE3BBE2512,106844.24,Rural East,2017-11-28
TXP_FAF5224D5A,393842.55,Rural East,2020-02-24
TXP_39F7254914,1753196.11,Suburban West,2016-10-15
TXP_1A1D1F53DE,147751.64,Rural East,2012-07-12
TXP_006B78CE1E,261381.41,Suburban West,2006-08-14
TXP_5DECDB37C8,1308708.24,City Center,2019-10-18
TXP_15EBF332CD,248769.22,Rural East,2014-02-09
TXP_41A834867F,79487.02,Industrial South,2012-12-16
TXP_D145AC8DF6,227522.59,Suburban North,2010-08-17
TXP_34DDBDBACF,1221386.55,Suburban North,2009-12-12
TXP_0D8B9CEFD4,1384987.36,,
TXP_866B636579,621079.63,,
TXP_2B09941DCF,439175.2,City Center,2008-03-09
TXP_2F280DAD46,184188.57,Suburban West,2006-11-18
TXP_A10BD455C9,204145.35,Industrial South,2014-05-08
TXP_2FFB8B8E11,110845.03,Suburban West,2009-01-29
TXP_B68BC6AAAE,97377.8,Coastal Area,2010-12-01
TXP_D15365BE8B,480046.19,Suburban West,2008-09-20
TXP_C148A39AC6,201030.9,Suburban North,2014-04-22
TXP_F0513295BB,471102.07,Suburban North,2014-12-21
TXP_B84EF469B5,67553.65,City Center,2021-07-14
TXP_0859E0C3E3,159010.66,City Center,2008-11-15
TXP_E95EED022D,58568.08,Coastal Area,2007-06-24
TXP_364AB9842F,1009081.94,Suburban West,2017-05-29
TXP_0FBE949EBA,507665.33,Suburban West,2021-07-06
TXP_DC517C0172,251448.03,Suburban West,2022-03-03
TXP_7385CEA5DE,874947.73,Suburban North,2009-02-25
TXP_2AECD51499,110696.38,Suburban West,2013-01-18
TXP_DCCFAF263A,878778.34,Industrial South,2014-05-10
TXP_6A0E167533,50000.0,Suburban North,2021-03-07
TXP_D9D62D3539,353591.01,Coastal Area,2005-05-12
TXP_CFEF9274CB,66071.89,Rural East,2013-02-23
TXP_62EFF3D82C,,Rural East,2010-11-30
TXP_693B26ADD9,173280.01,Rural East,2023-12-28
TXP_3E5F6D28B6,217606.82,City Center,2013-07-22
TXP_E4EE19A551,981566.99,Suburban North,2024-07-19
TXP_C3ABD8E70B,847829.83,City Center,2006-06-28
TXP_4E19CA6BAB,820440.7,Suburban North,2006-04-26
TXP_F1FC1003AE,1223422.24,Industrial South,2023-08-23
TXP_474994560E,227936.06,City Center,2006-12-17
TXP_ECAD28F078,,Suburban West,2010-04-27
TXP_A223A4DBD5,199225.67,Suburban West,2024-03-21
TXP_B8F3ADDC8C,266253.51,Suburban North,2008-03-01
TXP_AB739BACD0,2000000.0,City Center,2025-03-01
TXP_8B135CB401,458169.75,City Center,2016-01-22
TXP_8E02553224,119841.41,Industrial South,2022-03-23
TXP_8AECC062E4,62286.7,Industrial South,2006-05-30
TXP_0929E362EA,52102.25,City Center,2011-03-01
TXP_A22E25C474,73434.23,City Center,2020-02-13
TXP_062B626B9B,293592.63,Industrial South,2023-10-14
TXP_8FA0AC7BA1,108618.16,Industrial South,2009-06-12
TXP_0BA05D4DE5,310341.76,Suburban North,2021-12-02
TXP_54B1FF90AE,78095.7,Suburban North,2025-02-07
TXP_AA7D849BED,277003.28,City Center,2020-05-27
TXP_E6F9F5448C,93306.42,Suburban North,
TXP_DEEF6A3B66,109498.36,Coastal Area,2015-01-30
TXP_7139EEEFED,249136.11,Suburban West,
TXP_53FC281F2B,150264.53,Rural East,2023-12-14
TXP_06DCDA8FDC,,Coastal Area,2011-06-14
TXP_33B14BFE01,506700.87,,2011-01-02
TXP_5AB81E0722,281096.61,Rural East,2010-05-09
TXP_DDED8344A5,808982.55,Suburban West,2011-06-25
TXP_A10BD455C9,107070.62,Suburban North,2014-06-21
TXP_8806C6750F,90515.21,Suburban North,2010-07-10
TXP_ED0E37564E,57687.51,Suburban West,2014-05-14
TXP_8140EEC98D,303125.77,Coastal Area,2024-12-15
TXP_96DB043590,71858.51,,2025-02-27
TXP_6EED7CB2E4,163816.91,Industrial South,2013-05-16
TXP_05C91729A0,121865.47,,2012-12-07
TXP_8807DEA648,64011.0,Suburban North,2016-01-31
TXP_DF78916B13,170885.13,Coastal Area,2025-01-15
TXP_9F9D7225E0,132841.22,,
TXP_A6E05836E0,193879.48,City Center,2013-06-08
TXP_6A35BB9134,295239.65,Suburban West,2009-02-09
TXP_545DB82875,1364984.14,Coastal Area,2019-02-23
TXP_D284220666,128274.96,City Center,2013-04-17
TXP_FF6E74DE0C,397964.0,Industrial South,2018-11-17
TXP_F44DC3C73E,89933.91,Rural East,2024-12-03
TXP_61ECF99967,,City Center,2014-01-16
TXP_C36F2A3E8E,202776.38,City Center,2007-01-26
TXP_027ED0C3C9,805113.7,Suburban North,2009-08-28
TXP_9B3CECF707,324690.81,Suburban West,2010-03-11
TXP_595E4F6889,385836.3,Industrial South,2015-08-26
TXP_AAB14AC95B,50000.0,Suburban West,2007-03-24
TXP_F63D34DA4A,918292.63,Coastal Area,2021-04-15
TXP_348CEF9C9B,486006.99,Suburban North,2022-11-28
TXP_FDEB2B5E1B,2000000.0,Suburban North,2023-02-23
TXP_5C0477FC0B,267548.74,Industrial South,2013-07-19
TXP_721ABF8C26,655138.03,Industrial South,
TXP_1DD202EEDA,565048.34,Suburban North,2019-11-26
TXP_2EA0820AD6,525193.32,Industrial South,2021-01-01
TXP_8B3E6567B9,486583.91,Suburban West,2011-05-29
TXP_86B993A0D2,107773.11,Industrial South,2013-07-02
TXP_FF7C7F5E9D,252202.96,Suburban West,2019-08-25
TXP_40EB3E7125,104755.93,Suburban West,2007-01-09
TXP_582981B6B3,310581.56,City Center,2017-05-11
TXP_8B7EC5FD2B,355855.57,Suburban West,2019-04-25
TXP_D084751CA7,79113.0,Industrial South,2007-06-24
TXP_D1A0858668,115436.95,Suburban West,2016-05-28
TXP_7385CEA5DE,,Rural East,2023-07-15
TXP_8C72BBB4E7,104906.47,Industrial South,2016-12-09
TXP_FB86854312,123508.05,Rural East,2016-03-14
TXP_E8BD5FCC29,346554.4,City Center,2015-01-05
TXP_5A65FBBC7F,192316.8,City Center,2012-08-20
TXP_20BBE30A37,,Rural East,2019-11-08
TXP_2853B20257,188813.37,Suburban North,2009-09-02
TXP_5E79B54C4D,388144.4,Suburban West,2020-03-29
TXP_CCF36B3ACA,123365.2,Coastal Area,2018-07-31
TXP_5BB8783B77,182460.77,Rural East,2009-12-19
TXP_08B8A4816C,308479.63,Suburban North,2006-09-26
TXP_1DD202EEDA,248617.57,City Center,2006-04-17
TXP_9195EA8E08,58730.08,Suburban North,
TXP_5C00ED5E6E,50000.0,,
TXP_1739373F01,217288.97,Industrial South,2006-01-22
TXP_D4CF08ADBB,472855.84,City Center,2010-09-25
TXP_BC5E202063,251918.7,Suburban North,2008-04-09
TXP_ABDAEDF5C6,78802.57,Suburban North,2024-08-06
TXP_509C0B7A63,575160.88,Coastal Area,2023-03-19
TXP_467B029448,50000.0,Rural East,2016-03-20
TXP_985B8E5C3D,,City Center,2016-10-20
TXP_34D146835B,110737.39,City Center,2016-11-06
TXP_49D3EB97FE,284563.11,City Center,2012-11-29
TXP_4E35BD2E41,62448.28,Suburban North,2014-08-19
TXP_015709BEDC,271580.88,Suburban West,2024-01-19
TXP_6EAE3FC2A2,1072367.12,Coastal Area,2011-01-10
TXP_03D892AB9B,186482.22,Suburban North,2025-02-04
TXP_E775A1E009,238855.81,Suburban West,2009-07-18
TXP_EAEEBB1947,1030649.78,Suburban West,
TXP_83996F0D31,346902.2,Suburban North,2023-06-15
TXP_73BBD0A11E,917839.02,,2014-02-05
TXP_DBEEF276D2,64461.82,Suburban West,2006-05-08
TXP_57896EA316,251794.43,Coastal Area,2015-07-30
TXP_CAA4172D0D,380321.92,City Center,
TXP_8FD28C2A82,353042.73,Suburban North,2007-09-19
TXP_D5A507C277,145442.33,Suburban North,2017-11-17
TXP_AB6D81B9A8,774555.17,Coastal Area,2012-08-13
TXP_7D964A3D2F,551445.0,Suburban North,2006-01-24
TXP_44238EE53E,99147.04,Rural East,2023-03-03
TXP_911985761E,798736.04,City Center,2013-06-18
TXP_A94CA87A33,75667.57,Suburban North,2024-05-09
TXP_EFFC9565AF,212953.72,Rural East,2020-02-26
TXP_277F8298BC,490724.37,Suburban West,2020-07-26
TXP_A69584037C,94516.21,City Center,2005-11-02
TXP_9AE05CEC1E,599404.71,Coastal Area,2009-10-12
TXP_0E4432DA83,191156.76,Suburban North,2005-05-27
TXP_F759965B58,436233.95,Suburban North,2012-08-05
TXP_4FC3E0B23B,700071.64,Suburban North,2014-08-23
TXP_5FBDC25F67,181543.81,Rural East,2019-03-25
TXP_1090B8E751,786223.08,Suburban North,2024-04-06
TXP_210B604DF7,197395.72,Suburban West,2023-08-22
TXP_ABDAEDF5C6,1214456.33,Suburban West,2009-12-16
TXP_E2180A3117,56798.98,Suburban North,2019-01-08
TXP_8A181610F8,50000.0,Coastal Area,2013-02-16
TXP_258A8186CD,264150.87,City Center,2012-09-01
TXP_6BB55B6ADD,565350.52,City Center,2010-07-19
TXP_62EFAE20B1,,Suburban West,2024-07-27
TXP_DDB4445446,130350.54,Suburban North,2021-04-14
TXP_12C65FE77D,1331683.92,City Center,2006-03-27
TXP_989F8FB567,136785.04,City Center,2018-04-03
TXP_3BD288B1B6,525396.02,Rural East,2024-12-15
TXP_44238EE53E,2000000.0,Coastal Area,2020-08-29
TXP_7FC49ED4F0,210758.42,Suburban North,2012-02-22
TXP_5D7AD060FD,214631.76,Coastal Area,2022-01-27
TXP_9F8725B62B,834448.15,City Center,2008-06-08
TXP_E116B2D2EC,173791.14,,2006-11-25
TXP_83A27C35B3,,Suburban North,2009-04-28
TXP_020A57FB05,1679090.55,Rural East,2006-11-24
TXP_8AF9A1DAFB,100951.4,Coastal Area,2016-05-17
TXP_176656D28F,603870.49,Industrial South,2023-08-01
TXP_5AA28ADA4A,114137.65,City Center,2018-08-06
TXP_061415BFE6,1245356.05,Suburban North,
TXP_53A0990E9C,858462.13,City Center,2012-08-29
TXP_0B41E86E7F,404860.21,,2019-12-01
TXP_BDBB530730,1259752.29,Rural East,2012-08-06
TXP_E458A805B8,62631.61,Suburban North,2006-08-03
TXP_72CFE4B993,217909.86,Coastal Area,2006-04-04
TXP_8AA2F8E213,138294.23,Suburban North,2016-07-31
TXP_8D8BA4C775,127528.82,Suburban North,2010-02-14
TXP_F3623B01AC,154904.21,Suburban West,2013-03-08
TXP_073CCA3095,273095.53,Suburban North,2017-11-13
TXP_D2FAF08762,1423413.81,City Center,2016-09-12
TXP_CB69D2C080,366007.22,City Center,2008-05-12
TXP_66AC71161F,,City Center,2008-09-19
TXP_FCEF8CBB35,914470.58,Suburban North,2022-03-03
TXP_D034A6B4B8,737979.64,Suburban North,2007-07-31
TXP_EB24419E28,,Rural East,2009-11-06
TXP_32E8D042FA,186061.03,Coastal Area,2009-01-24
TXP_1BA3F267F3,272074.21,City Center,2023-07-20
TXP_6E22C244CC,532178.7,City Center,2014-01-28
TXP_5B1A8064FB,144512.0,Suburban North,2008-08-03
TXP_4DC3509A59,342881.46,Suburban North,2017-07-20
TXP_559DCEC479,579094.8,Suburban West,2024-02-08
TXP_CE453E23D8,177124.71,Suburban West,2023-02-12
