Taxpayer ID,Property Value,Location,Ownership Date
TXP_899A7D8582,87350.08,Suburban North,2018-11-14
TXP_344B5BEA54,260486.775,Suburban West,2016-02-20
TXP_F6B9C1E662,549276.09,Suburban West,2021-04-09
TXP_18B2EA57AD,67220.14,Industrial South,2008-01-23
TXP_053684BC07,322519.72,Suburban North,2022-04-09
TXP_2235D1F397,149805.15,City Center,2008-02-18
TXP_1747195C20,113518.39,Rural East,1900-01-01
TXP_61AD50D4F5,741267.92,City Center,2008-12-13
TXP_5B8AFD459D,617789.55,City Center,1900-01-01
TXP_5764FE376A,113113.85,Rural East,2015-11-18
TXP_505A3326E0,213852.77,Coastal Area,2016-11-28
TXP_8C9DFF4F89,165453.38,City Center,2016-09-23
TXP_AC778A5C7B,133695.45,Rural East,2015-04-01
TXP_5CDC73727E,288146.39,Suburban North,2005-10-21
TXP_772811ACB6,94450.6,City Center,2016-11-03
TXP_F1E8EAE90E,260486.775,Coastal Area,2016-11-18
TXP_06AE0511AA,260486.775,Suburban West,2023-07-05
TXP_5F33EC2963,178789.44,Coastal Area,2009-12-30
TXP_13BAE6020C,57791.2,Industrial South,2010-06-19
TXP_D7AA5BB92C,607511.47,City Center,2005-09-10
TXP_159C216BCA,1814201.34,City Center,2013-03-19
TXP_49AAE7AF72,260486.775,Suburban West,2022-04-29
TXP_06E47EE227,73755.79,Suburban North,2010-08-26
TXP_8F9A0D53F8,711446.93,City Center,2006-01-05
TXP_1902F56972,2330920.9,Industrial South,2017-07-05
TXP_6204D02A77,89169.52,Rural East,2022-08-25
TXP_E08D715911,373428.68,Suburban West,2021-04-21
TXP_6A9F4492B5,167022.09,City Center,2013-04-04
TXP_EB3E064C60,446684.06,Coastal Area,2016-06-29
TXP_5498EB096B,229495.35,City Center,2013-06-12
TXP_CF61B5CA53,552090.31,Suburban West,2022-06-14
TXP_345077DA12,820244.73,Rural East,2008-12-25
TXP_77660F6696,273184.16,City Center,2020-04-24
TXP_58983C612E,128828.83,City Center,2006-08-02
TXP_865CD8A126,363285.07,Suburban North,2025-03-25
TXP_0051FD4E90,2000000.0,Suburban West,1900-01-01
TXP_8975D854AA,260486.775,Coastal Area,2024-10-18
TXP_82B8AC1AAA,99327.59,Suburban West,2018-08-13
TXP_A09BB632FA,184539.46,Suburban North,2014-12-04
TXP_DFBB98D607,196428.61,Suburban North,2010-03-15
TXP_1E9F3555BA,212072.66,Rural East,2009-03-07
TXP_1B12F7F9EB,801455.17,Suburban West,2013-02-04
TXP_6567B3942D,426125.86,Suburban North,2015-10-18
TXP_358E94B1C5,1661920.67,Coastal Area,2013-05-18
TXP_06B149C475,258758.44,Suburban North,2016-10-19
TXP_C171244308,260486.775,City Center,2006-11-04
TXP_EEACBF9D84,1460653.72,Suburban West,2020-02-27
TXP_20316FBAEA,260486.775,City Center,2019-10-04
TXP_FE958FE844,66995.31,Suburban North,2014-12-23
TXP_536F10757E,368785.18,Suburban North,1900-01-01
TXP_17305C8412,89993.02,Suburban West,2021-10-30
TXP_9173DEB9C3,57107.64,Rural East,2019-02-15
TXP_74584BE785,573414.84,City Center,2021-01-29
TXP_93CC1FA2E2,528264.79,Coastal Area,2005-09-05
TXP_52BAD5576C,214897.62,Rural East,2009-01-17
TXP_5190F88D58,243445.27,Suburban West,2008-02-21
TXP_DBEC04559E,80574.27,Suburban North,2022-10-11
TXP_BBD7D2ECD7,2000000.0,City Center,2024-08-02
TXP_24D6D44F28,267233.39,Suburban West,2007-02-25
TXP_D7A3C47DBB,290259.44,Suburban West,2010-07-02
TXP_57320FB028,362495.59,City Center,2015-11-27
TXP_82706178D3,634860.25,Rural East,2011-07-08
TXP_23E1A43D96,387042.9,Rural East,2008-02-16
TXP_43BC3F48F2,265671.04,Suburban North,2005-06-27
TXP_DE0C428C09,238042.9,Rural East,1900-01-01
TXP_1AE005E1E3,91195.93,City Center,2024-12-15
TXP_7DA2CAF21A,642874.79,City Center,2019-11-29
TXP_FFC2C4E604,385656.85,Rural East,2020-09-07
TXP_311502E6C7,271797.42,Coastal Area,2023-10-19
TXP_E7E8A37179,185742.56,Rural East,2023-01-17
TXP_8DF2BABE87,209765.73,Suburban West,2011-12-27
TXP_D683EABE47,226070.72,City Center,2024-07-21
TXP_FE8EB24B45,138036.58,Suburban North,2015-04-18
TXP_AC778A5C7B,491745.26,Suburban North,2011-11-25
TXP_42444EB15D,123319.49,Suburban North,2010-03-27
TXP_8599D331F1,553641.03,Suburban West,2009-07-14
TXP_0F06D68707,427950.37,Suburban North,2005-09-29
TXP_39F377AB43,239320.5,City Center,2024-03-20
TXP_3EB9B63769,75278.52,Suburban North,2019-10-27
TXP_67C2535FCD,260486.775,City Center,2008-09-12
TXP_BC5F3CFA44,182659.1,Rural East,2024-04-25
TXP_5F33EC2963,499885.66,Coastal Area,2016-04-14
TXP_59EF2E2527,259104.32,Coastal Area,2015-06-19
TXP_3FEF2EF8B9,471940.47,Rural East,2020-01-20
TXP_B0C2E60252,85224.81,Rural East,2013-03-15
TXP_EF98D874BB,226884.43,Unknown,2020-06-08
TXP_5A37B69049,89675.18,Rural East,2008-05-22
TXP_5368EFE38D,117284.75,Suburban West,2005-12-08
TXP_D9351E6FD0,323355.63,City Center,2007-11-26
TXP_D8F67018B8,92065.13,City Center,2024-01-16
TXP_7B6219F609,93696.53,City Center,2022-03-02
TXP_4F9DF6F6EB,282258.02,Coastal Area,2014-01-03
TXP_4F9DF6F6EB,94660.55,Industrial South,2018-10-27
TXP_16C00E288B,673666.13,Suburban North,2020-01-21
TXP_9F16295097,50683.97,Rural East,2007-01-05
TXP_20B925A862,736935.14,Suburban North,2008-11-25
TXP_82529655EA,433947.99,Rural East,2012-05-21
TXP_1B494E5426,69102.78,Unknown,2018-02-26
TXP_5A6CB83005,145960.39,Rural East,2012-05-10
TXP_7559A652A2,1112042.74,Suburban West,2011-11-24
TXP_4DAC28390F,288587.43,Industrial South,2007-12-25
TXP_A31635D70C,223605.33,Unknown,2010-03-23
TXP_B2431AA454,1306239.23,Industrial South,2006-12-14
TXP_B19A6C8198,260486.775,City Center,2018-02-12
TXP_83D4503769,202283.68,City Center,2019-12-30
TXP_2089AE29E2,366119.27,City Center,2018-07-16
TXP_13EF51DC77,150370.16,City Center,2005-08-27
TXP_759154D494,275491.41,Suburban West,2022-02-04
TXP_5D24F91221,733274.82,Suburban North,2010-07-02
TXP_B4D56ED250,216111.1,Suburban North,2013-08-13
TXP_0C19AE9872,267125.13,Suburban North,2020-05-08
TXP_F509CA28B4,120863.66,Suburban North,2016-01-13
TXP_7B1EEF77D4,719855.61,City Center,2018-07-27
TXP_39862B0396,219933.62,Suburban West,2019-02-19
TXP_D165B003A9,1114296.01,City Center,2023-12-10
TXP_E501F7E37E,194877.02,Suburban West,2012-10-27
TXP_5341959EB4,56199.17,Industrial South,2012-01-15
TXP_0D4B1322BA,299866.81,Suburban North,2005-07-30
TXP_A1E5E5265C,569276.05,Industrial South,1900-01-01
TXP_72CBC66B40,430730.07,City Center,2021-05-19
TXP_D5B008EBB5,426760.03,Rural East,2011-04-08
TXP_97DDB30613,332235.4,Rural East,2010-01-31
TXP_6DAE62E846,649673.24,Rural East,2015-09-23
TXP_4924B34BE6,854241.49,Rural East,2012-11-03
TXP_6A23974683,256532.26,Coastal Area,2014-03-11
TXP_7E70C064CA,263341.83,City Center,2024-04-03
TXP_EBC8F45A7A,522562.23,Unknown,2017-08-01
TXP_20A77C53DC,212906.37,Suburban North,2010-11-17
TXP_413B205DE8,385641.36,Suburban West,1900-01-01
TXP_DFFBC8C1CD,428181.64,Rural East,2016-10-04
TXP_BC39A27E40,62031.89,Suburban North,2007-09-07
TXP_F38B4E6E39,528502.35,Suburban West,2013-07-18
TXP_A935B1A5EF,1320707.36,Unknown,2018-02-27
TXP_38439E3964,1444473.71,Suburban North,2009-09-09
TXP_E32F8B9A2C,719967.17,Suburban West,2015-12-21
TXP_53CB1DD27C,253599.26,Rural East,2016-02-25
TXP_BB75B1CC19,528916.12,Suburban West,2021-12-17
TXP_648CE8ACFD,174188.55,City Center,2018-08-01
TXP_B9163630EC,190810.23,City Center,2016-11-12
TXP_E823A171AB,95152.82,Industrial South,2021-03-08
TXP_C48570C6F9,287145.63,Coastal Area,2008-05-21
TXP_0430381582,50000.0,Suburban North,2013-03-30
TXP_1DEA149D63,200031.13,Suburban West,2014-09-08
TXP_E8359966C3,58264.24,Suburban North,2019-11-26
TXP_03DD0ACA85,682704.37,Suburban West,2006-04-05
TXP_F865F1C523,1189076.63,Coastal Area,2020-04-02
TXP_B2045B53AE,368952.35,Rural East,2018-07-25
TXP_91B230D847,642476.6,Suburban West,2006-01-28
TXP_66223DAC0A,2044250.23,Industrial South,2009-06-09
TXP_9E76587F23,122581.74,City Center,2022-01-26
TXP_3E9FEDCA9F,175675.46,City Center,2007-03-28
TXP_BF3A4834A2,63613.47,Rural East,2014-12-03
TXP_9BB6C9ED45,125253.64,Suburban West,2024-01-06
TXP_7D41B5E22C,763516.97,Suburban West,2012-09-10
TXP_11FC9D5284,298615.83,Suburban West,2016-01-20
TXP_DDEDB31FE4,174664.2,Suburban West,2015-12-19
TXP_F95DBD15FC,575777.36,City Center,2012-10-22
TXP_1B03534239,724230.87,Rural East,2013-06-03
TXP_F62F16971C,980928.92,Suburban North,2022-04-20
TXP_31D99A857D,503488.29,City Center,2016-08-06
TXP_0DC94CC991,2121747.64,Suburban North,1900-01-01
TXP_E8359966C3,941584.08,Suburban West,2019-08-04
TXP_C882C236F6,260486.775,City Center,1900-01-01
TXP_F7C4A8C417,1283957.83,City Center,2017-11-25
TXP_B15BCF3427,577294.13,Suburban North,2010-10-21
TXP_EA770BF3C6,239887.44,Rural East,2023-07-15
TXP_99510CEEC3,487229.68,Suburban North,2015-03-22
TXP_C1F087E85A,167834.77,Suburban North,2006-04-23
TXP_F4FCD81C31,279549.02,Suburban North,2016-12-26
TXP_9A4994BBA6,1409244.41,City Center,2023-03-27
TXP_460F528C15,388449.7,Coastal Area,2013-04-18
TXP_D7AA389F0E,145762.96,City Center,2009-01-21
TXP_46B0C92080,161754.18,Suburban North,2006-09-15
TXP_13EF51DC77,266763.89,Suburban North,2021-01-13
TXP_3AF08441FA,139255.15,Rural East,2024-02-25
TXP_DC1B6DEAFB,434801.08,Suburban West,2019-04-15
TXP_D056603BEE,773900.51,City Center,2016-11-06
TXP_8DA08D8DD5,111195.74,City Center,2010-03-14
TXP_CA4ABBE4B4,218024.07,City Center,1900-01-01
TXP_2235D1F397,142667.65,Suburban North,2011-10-14
TXP_EB66875AC8,506450.1,Rural East,2024-06-03
TXP_C9368E5FA4,106506.25,City Center,1900-01-01
TXP_755FC8B242,260486.775,Rural East,2023-09-04
TXP_B1307BCE0C,204149.13,Rural East,2021-02-01
TXP_5D1637E375,1381169.43,Suburban West,2007-04-06
TXP_4D26450CC7,483520.85,Rural East,2008-03-23
TXP_749ADA1DEB,881058.9,City Center,2012-02-17
TXP_2782B9616F,897982.57,Suburban North,2009-01-23
TXP_9F5924FBFF,157598.82,Suburban North,2010-04-01
TXP_C58988345A,363243.23,City Center,1900-01-01
TXP_1797E4AAD1,734337.12,Industrial South,2020-06-10
TXP_4F9DF6F6EB,455598.29,Industrial South,2014-07-22
TXP_A11AE19558,50000.0,Suburban West,1900-01-01
TXP_759154D494,75345.07,Suburban West,2005-10-22
TXP_DBB65D79BB,260486.775,Suburban West,2017-11-03
TXP_8F04A17419,65488.33,City Center,2018-07-05
TXP_83432760BE,1481331.23,Suburban West,2024-12-18
TXP_DEE8356198,1398831.71,City Center,2020-07-22
TXP_B9D2336B03,115597.92,Suburban North,2021-01-17
TXP_CC824F0872,282793.29,City Center,1900-01-01
TXP_0A2522DF51,114540.21,Coastal Area,2022-09-04
TXP_D69CF9EEA5,400496.51,City Center,2008-07-22
TXP_59C0C22485,157289.48,Unknown,2008-05-22
TXP_84B69E3B17,179002.72,Suburban West,2014-07-26
TXP_9F011FEB78,1678505.13,Industrial South,2019-11-13
TXP_759154D494,260486.775,Suburban West,2009-09-15
TXP_91A3F8FF08,714732.97,Suburban West,2011-10-02
TXP_9B899FC612,552852.23,Suburban North,2009-07-10
TXP_9A45A48CD6,345102.73,Rural East,2020-09-20
TXP_8D8BE10521,260486.775,City Center,2016-05-30
TXP_B08898B430,50000.0,City Center,2019-12-10
TXP_7AC2E249A9,223304.22,City Center,2012-12-04
TXP_DEF37F17D0,165668.22,Suburban North,2018-02-04
TXP_CE7A6EA1EC,66022.83,Suburban West,2007-11-30
TXP_3E039CE71A,291144.5,City Center,2018-12-17
TXP_FDD594399C,116589.45,Suburban North,2016-10-08
TXP_F5D9FD8D93,1490224.01,Rural East,2014-11-07
TXP_8F04A17419,255156.92,City Center,2013-05-04
TXP_ACD85BE655,50000.0,Rural East,2010-10-04
TXP_124628C6B3,408952.86,Suburban North,2017-04-01
TXP_EABC1A614C,435899.33,Rural East,1900-01-01
TXP_13067D2BC8,940862.37,Coastal Area,2019-06-11
TXP_3AE6DAE644,295831.34,Industrial South,2017-03-29
TXP_B0A750528C,522536.5,City Center,2013-10-22
TXP_38B62A9796,259807.16,Coastal Area,2005-07-05
TXP_EC33B84EB0,147049.98,Rural East,2014-02-26
TXP_E01B9BAFB4,652388.57,City Center,2014-11-09
TXP_322B6398EA,82601.29,Suburban West,2023-02-05
TXP_F211240AF6,533439.46,Suburban West,2007-04-21
TXP_35370394B8,106638.9,City Center,2009-02-07
TXP_E28B180164,953759.62,Unknown,2014-10-11
TXP_33EFD114B8,154809.64,Industrial South,2008-03-23
TXP_287133EB88,174279.1,Unknown,2006-06-22
TXP_70C0B9DCFD,74297.66,City Center,2018-02-15
TXP_BB83056A66,257320.55,Suburban North,2020-10-01
TXP_5DB28DC6B3,261060.91,Suburban West,2016-12-29
TXP_5E522F4910,260486.775,Industrial South,2018-04-16
TXP_5341959EB4,721915.52,City Center,2016-01-10
TXP_AE65C359DE,135219.63,Suburban West,2024-04-13
TXP_08FE6E9143,333209.3,Suburban West,2012-09-09
TXP_444D8ABAE8,202888.36,Suburban West,1900-01-01
TXP_22D7587EDF,126516.32,Coastal Area,2020-05-06
TXP_142D81851D,146197.53,Suburban North,2008-09-06
TXP_84B69E3B17,173996.69,City Center,2022-01-13
TXP_4C80C02592,262504.99,Industrial South,2024-12-11
TXP_1BC6D60CE0,2177360.17,City Center,2019-06-17
TXP_10D01E3C07,173925.32,City Center,2012-11-24
TXP_AE26DAB321,50000.0,Rural East,2012-03-17
TXP_AB39D6D015,217581.82,Suburban West,2012-04-26
TXP_85084C4810,256107.62,Rural East,2009-02-27
TXP_B4608D3E2C,580267.02,Suburban North,2015-12-11
TXP_FECF17D49A,106844.24,Rural East,2018-09-08
TXP_7AA1BC37B8,393842.55,Rural East,2021-11-21
TXP_18293F8766,1753196.11,Unknown,1900-01-01
TXP_B2B65CED16,147751.64,Unknown,1900-01-01
TXP_F90676DFDF,261381.41,Suburban West,2020-02-24
TXP_3800A06FAE,1308708.24,City Center,2016-10-15
TXP_180D866323,248769.22,Rural East,2012-07-12
TXP_005D89AFEF,79487.02,Industrial South,2006-08-14
TXP_5FBCEC772F,227522.59,Suburban North,2019-10-18
TXP_14EB572202,1221386.55,Suburban North,2014-02-09
TXP_3F9011EA44,1384987.36,Rural East,2012-12-16
TXP_D559A111B4,621079.63,City Center,2010-08-17
TXP_338F40A419,439175.2,City Center,2009-12-12
TXP_0DB0FAE7E9,184188.57,Suburban West,2017-09-26
TXP_8AF376F7AA,204145.35,Industrial South,2019-07-15
TXP_29A6FC99A3,110845.03,Suburban West,2008-03-09
TXP_2D78E8C8EB,97377.8,Coastal Area,2006-11-18
TXP_A5E7CAF5E0,480046.19,Suburban West,2014-05-08
TXP_2E9FF70010,201030.9,Suburban North,2009-01-29
TXP_BA29F25A04,471102.07,Suburban North,2010-12-01
TXP_D55ADE414D,67553.65,City Center,2008-09-20
TXP_C37EF1D250,159010.66,City Center,2014-04-22
TXP_F120765A38,58568.08,Coastal Area,2014-12-21
TXP_BBDB849554,1009081.94,Suburban West,2021-07-14
TXP_08A5421F35,260486.775,Suburban West,2008-11-15
TXP_E9FA6B0DAF,251448.03,Suburban West,2007-06-24
TXP_34BAB168FB,874947.73,Suburban North,2017-05-29
TXP_10489032CE,110696.38,Suburban West,2021-07-06
TXP_DE2129B958,878778.34,Industrial South,2022-03-03
TXP_770195C7E2,50000.0,Suburban North,2009-02-25
TXP_297F5C5606,353591.01,Coastal Area,2013-01-18
TXP_DED0C5EF31,66071.89,Rural East,2014-05-10
TXP_6CAD22BBF6,260486.775,Rural East,2021-03-07
TXP_DBD77BCBED,173280.01,Rural East,2005-05-12
TXP_D3AA91CFBC,217606.82,City Center,2013-02-23
TXP_6478A77F65,981566.99,Suburban North,2010-11-30
TXP_6BF4B25E1A,847829.83,City Center,2023-12-28
TXP_3CCD230EA6,820440.7,Suburban North,2013-07-22
TXP_E6E20B1573,1578717.02,Rural East,2024-07-19
TXP_C597A7EF76,250740.38,Suburban West,2006-06-28
TXP_4E8057B084,1685941.49,Suburban West,2006-04-26
TXP_F268F8BFDD,199225.67,Suburban West,2023-08-23
TXP_46559908E1,151775.75,City Center,2006-12-17
TXP_ED3B16EFCC,193821.78,Rural East,2010-04-27
TXP_A67A1A2037,452891.24,Suburban North,2024-03-21
TXP_BC01A40BAC,156775.63,Suburban North,2008-03-01
TXP_AEDC448E32,186802.07,City Center,1900-01-01
TXP_8F5FE845BF,364057.36,Coastal Area,2016-01-22
TXP_91ED4DD886,73434.23,City Center,1900-01-01
TXP_8F4D739250,293592.63,Industrial South,2006-05-30
TXP_09F70F1ACE,260486.775,Industrial South,2011-03-01
TXP_A67EB73FAC,310341.76,Unknown,2020-02-13
TXP_05C7D054CD,78095.7,Suburban North,2023-10-14
TXP_93CC1FA2E2,277003.28,City Center,2009-06-12
TXP_0B9EB0963E,93306.42,Suburban North,2021-12-02
TXP_55284DAA5F,109498.36,Coastal Area,2025-02-07
TXP_ADC6B6F10F,249136.11,Suburban West,2020-05-27
TXP_E8359966C3,150264.53,Rural East,2013-12-19
TXP_E10B77AB08,515809.74,Unknown,2015-01-30
TXP_74E863B031,506700.87,Rural East,2016-12-08
TXP_543FB5FC94,281096.61,Unknown,2023-12-14
TXP_06AE0511AA,808982.55,Suburban West,2011-06-14
TXP_3216A297A9,107070.62,Suburban North,2011-01-02
TXP_5C74983D1B,90515.21,Unknown,1900-01-01
TXP_DFFC259A1C,57687.51,Suburban West,2011-06-25
TXP_A5E7CAF5E0,303125.77,Coastal Area,2014-06-21
TXP_8C90101A91,71858.51,Suburban North,2010-07-10
TXP_EDB58C0D9A,163816.91,Industrial South,2014-05-14
TXP_8545F95790,121865.47,Coastal Area,2024-12-15
TXP_9B2F62DF34,64011.0,Suburban North,2025-02-27
TXP_7248559061,260486.775,Coastal Area,2013-05-16
TXP_05A12D2A7C,132841.22,Suburban North,2012-12-07
TXP_8C9DFF4F89,193879.48,City Center,2016-01-31
TXP_E15D79F1A2,295239.65,Suburban West,2025-01-15
TXP_A4729055BE,1364984.14,Coastal Area,2024-12-06
TXP_AB002B946A,128274.96,City Center,2013-06-08
TXP_6CCF16F3FF,397964.0,Industrial South,2009-02-09
TXP_54CCE47750,89933.91,Rural East,2019-02-23
TXP_D687C4825D,1112817.43,City Center,2013-04-17
TXP_FF08A68267,202776.38,City Center,2018-11-17
TXP_F4381AAB03,805113.7,Suburban North,1900-01-01
TXP_634DC639EF,324690.81,Suburban West,2014-01-16
TXP_C5634A4D0D,385836.3,Industrial South,2007-01-26
TXP_02C09A4508,50000.0,Suburban West,2009-08-28
TXP_9F4C437117,918292.63,Coastal Area,2010-03-11
TXP_5B95103164,486006.99,Suburban North,2015-08-26
TXP_ADF136CD0E,2000000.0,Suburban North,2007-03-24
TXP_F509CA28B4,267548.74,Industrial South,2021-04-15
TXP_33282FB798,655138.03,Industrial South,2022-11-28
TXP_FDD594399C,565048.34,Suburban North,2023-02-23
TXP_5E876F30A0,525193.32,Industrial South,2013-07-19
TXP_7582A69709,260486.775,Suburban West,2021-12-20
TXP_1C477D0533,107773.11,Industrial South,2019-11-26
TXP_2CC9FB1E36,252202.96,Suburban West,2021-01-01
TXP_8F99321E42,104755.93,Suburban West,2011-05-29
TXP_8B3C2548A7,310581.56,City Center,2013-07-02
TXP_FF0ACEBC5D,260486.775,Suburban West,2019-08-25
TXP_3E9FEDCA9F,79113.0,Industrial South,2007-01-09
TXP_59F5CD3684,115436.95,Suburban West,2017-05-11
TXP_8FA71E6F2A,183901.38,Rural East,2019-04-25
TXP_D45416BFA2,104906.47,Industrial South,2007-06-24
TXP_D5E96DE0C4,123508.05,Rural East,2016-05-28
TXP_770195C7E2,346554.4,City Center,2023-07-15
TXP_90BE093E2A,192316.8,City Center,1900-01-01
TXP_F9ACF1BC4B,518104.05,Unknown,1900-01-01
TXP_E993538E55,188813.37,Suburban North,2015-01-05
TXP_5C0A21F7BB,388144.4,Suburban West,2012-08-20
TXP_1F2BBD8F1E,123365.2,Coastal Area,2019-11-08
TXP_26A634370B,182460.77,Rural East,2009-09-02
TXP_604698B89C,308479.63,Suburban North,2020-03-29
TXP_CEEF18CBDF,248617.57,City Center,2018-07-31
TXP_5DD5B58C0B,260486.775,Suburban North,2009-12-19
TXP_090E9C0961,50000.0,Suburban West,2006-09-26
TXP_1C477D0533,217288.97,Industrial South,2006-04-17
TXP_96891E8F2D,472855.84,City Center,2023-07-02
TXP_5E53C1766F,251918.7,Suburban North,2010-08-24
TXP_157DF50B1C,78802.57,Suburban North,2006-01-22
TXP_D87311D14F,575160.88,Coastal Area,2010-09-25
TXP_BEF021BFD2,50000.0,Rural East,2008-04-09
TXP_AF563F779C,382350.02,City Center,1900-01-01
TXP_500B028350,110737.39,City Center,2023-03-19
TXP_4590EDBE35,284563.11,Unknown,2016-03-20
TXP_9CC5D93E06,62448.28,Suburban North,2016-10-20
TXP_33878D4C77,271580.88,Suburban West,2016-11-06
TXP_48390D5144,1072367.12,Coastal Area,1900-01-01
TXP_4EB8D1E36D,186482.22,Suburban North,2014-08-19
TXP_00F56B81FA,238855.81,Suburban West,2024-01-19
TXP_71E5B2940B,346902.2,City Center,2011-01-10
TXP_03E4FFD992,50000.0,Coastal Area,2025-02-04
TXP_E8D9E63D52,201860.82,City Center,2009-07-18
TXP_EB08652143,917839.02,Suburban North,2021-06-19
TXP_865CD8A126,64461.82,Suburban West,2023-06-15
TXP_778597F493,251794.43,Coastal Area,2014-02-05
TXP_DDB9650600,380321.92,City Center,2006-05-08
TXP_58FD173875,353042.73,Suburban North,2015-07-30
TXP_CC667D694C,1450797.33,Rural East,2010-11-04
TXP_943510406B,145442.33,Rural East,2007-09-19
TXP_D8F67018B8,230270.66,Rural East,2017-11-17
TXP_AEBAF149B5,289317.53,Suburban North,2012-08-13
TXP_81D931E02B,130872.86,Suburban West,2006-01-24
TXP_42D426D620,370557.68,City Center,2023-03-03
TXP_960EB0D892,768971.93,City Center,2013-06-18
TXP_AD4700B946,106614.67,Rural East,2024-05-09
TXP_F09EBA74C1,111023.4,Suburban North,2020-02-26
TXP_25BD4FC4BC,247988.7,Industrial South,2020-07-26
TXP_AAB258B13A,436233.95,Suburban North,2005-11-02
TXP_9F011FEB78,700071.64,Suburban North,2009-10-12
TXP_0E75B31293,260486.775,Rural East,2005-05-27
TXP_F5D1C4D49D,786223.08,Suburban North,2012-08-05
TXP_4F89801A67,197395.72,Suburban West,2014-08-23
TXP_61AAFF1265,1214456.33,Suburban West,2019-03-25
TXP_10FBEBB243,56798.98,Suburban North,2024-04-06
TXP_1F531C9574,50000.0,Coastal Area,2023-08-22
TXP_AF563F779C,264150.87,City Center,2009-12-16
TXP_E4B0EBAA5C,565350.52,City Center,2019-01-08
TXP_8E59D09EB5,392434.61,Suburban West,2013-02-16
TXP_2418C04570,130350.54,Unknown,2012-09-01
TXP_6DE7CD1AC1,260486.775,Rural East,2010-07-19
TXP_646AE1EFB9,525396.02,Rural East,2024-07-27
TXP_DFC97A8DD6,2000000.0,Coastal Area,2021-04-14
TXP_123EC3D227,210758.42,Suburban North,2006-03-27
TXP_9D1F4B5FCF,214631.76,Coastal Area,2018-04-03
TXP_39B744271A,834448.15,City Center,1900-01-01
TXP_42D426D620,173791.14,Suburban West,2020-08-29
TXP_842490EC9F,202236.09,Unknown,2012-02-22
TXP_5F368310E5,100951.4,Suburban West,2022-01-27
TXP_A451C38ABC,603870.49,Industrial South,2008-06-08
TXP_E38455C852,114137.65,City Center,2006-11-25
TXP_867A8FD7F5,1245356.05,Suburban North,2009-04-28
TXP_01DAD6C23F,858462.13,City Center,2006-11-24
TXP_8F5D93FB83,404860.21,City Center,2016-05-17
TXP_1593B2ABF4,62631.61,Suburban North,2023-08-01
TXP_5C2D3F62BA,124891.72,City Center,2018-08-06
TXP_05BD80F7E9,1033356.89,Suburban North,2021-08-31
TXP_53EA2F77DD,260486.775,Suburban North,2012-08-29
TXP_0B5D6F548F,154904.21,Suburban West,2019-12-01
TXP_C0483E5CE3,273095.53,Suburban North,2012-08-06
TXP_E69C1BBAB7,260486.775,Suburban North,2006-08-03
TXP_761A077990,239493.03,City Center,2006-04-04
TXP_8F02910B15,914470.58,Suburban North,2016-07-31
TXP_919FE8D2FE,737979.64,Suburban North,2010-02-14
TXP_F3852E5E78,144580.74,Rural East,2013-03-08
TXP_0719EC9B62,186061.03,Coastal Area,2017-11-13
TXP_D6B24E85E6,272074.21,City Center,2016-09-12
TXP_CCD0F7A08E,532178.7,City Center,2008-05-12
TXP_686F5DFBCE,144512.0,Suburban North,2008-09-19
TXP_FC120B9134,342881.46,Suburban North,2022-03-03
TXP_D416E0982A,579094.8,Suburban West,2007-07-31
TXP_EB25D8AEE2,177124.71,Suburban West,1900-01-01
TXP_31D99A857D,766919.66,Coastal Area,2009-01-24
TXP_1A342E5BD1,252381.24,City Center,2023-07-20
TXP_713D9F63AE,406983.89,Rural East,2014-01-28
TXP_5D1637E375,552478.48,Suburban North,2008-08-03
TXP_4DEB07389F,84678.72,Rural East,2017-07-20
TXP_564D73A66B,409346.45,City Center,1900-01-01
TXP_D11BE96836,909447.74,Rural East,2023-02-12
TXP_CB9562C456,260486.775,Suburban North,2015-07-04
TXP_2C07B50565,487883.39,Suburban West,2020-02-07
TXP_09881921E7,237081.68,Rural East,2006-07-01
TXP_899B098451,121089.67,Industrial South,2023-08-09
TXP_737FBD7766,50000.0,Suburban West,2017-09-01
TXP_BDE3684353,433133.73,Suburban North,2011-09-26
TXP_9BB6C9ED45,1030735.87,City Center,2008-01-23
TXP_6856A3CD74,829593.45,City Center,2011-07-17
TXP_D14A9DC894,229938.87,Rural East,2011-12-13
TXP_E8D9E63D52,310616.81,Suburban West,2016-05-30
TXP_FE958FE844,1312758.22,Suburban North,2007-12-17
TXP_778597F493,1120325.57,Industrial South,2017-12-27
TXP_DF61A196D2,306362.64,Industrial South,2024-08-23
TXP_9B0B391C8F,450866.1,City Center,2011-02-01
TXP_21AD040445,282314.64,Industrial South,2019-03-06
TXP_552259AFA7,109842.34,Suburban North,2007-09-26
TXP_E823A171AB,200258.77,Coastal Area,2015-03-16
TXP_174643D254,255498.56,Rural East,2014-04-21
TXP_03E8C5337E,1378270.63,Coastal Area,2020-03-11
TXP_DB239A0EF7,232963.47,City Center,2017-04-30
TXP_42EE935158,111998.05,Suburban North,2012-11-26
TXP_A22E4486C3,134133.35,Coastal Area,2016-11-20
TXP_69DDE9E33D,96445.96,Suburban North,2015-08-16
TXP_853E498739,260486.775,Rural East,2021-02-21
TXP_A4B22A61C8,71288.0,Coastal Area,2010-01-23
TXP_886CD3511B,1061272.92,Suburban North,2012-03-02
TXP_BC84B0D623,325418.44,Unknown,2010-06-28
