Taxpayer ID,Declared Income,Deductions,Sector,prop_count,prop_value_total,prop_value_avg,prop_value_max,prop_value_min,prop_loc_distinct_count,prop_ownership_earliest,prop_ownership_latest,directorship_count,comp_distinct_count
TXP_7B2FE06A24,24689.45,4059.46,Unknown,0,0.0,,,,0,,,0,0
TXP_4D83305146,114701.69,8320.51,Healthcare,0,0.0,,,,0,,,0,0
TXP_158F777044,250000.0,38552.17,Other,0,0.0,,,,0,,,0,0
TXP_68D160817F,39868.08,8827.39,Services,2,1184011.12,592005.56,1134011.12,50000.0,2,2018-05-13,2020-06-21,0,0
TXP_C72858D434,59956.95,10945.96,Healthcare,1,91988.44,91988.44,91988.44,91988.44,1,2015-08-20,2015-08-20,0,0
TXP_06B149C475,156401.03,24467.44,Healthcare,2,352985.87,176492.935,258758.44,94227.43,2,2016-10-19,2020-04-07,0,0
TXP_1ED1357E5C,93077.17,16110.94,Finance,2,2231713.09,1115856.545,2000000.0,231713.09,1,2011-09-26,2023-08-15,4,4
TXP_3D244312CF,122730.09,33132.54,Education,3,555969.7,185323.2333333333,371199.52,90106.68,1,2012-03-13,2015-02-18,0,0
TXP_EC33B84EB0,78996.04,12569.39,Technology,3,666117.5399999999,222039.17999999996,411046.11,108021.45,2,2006-05-22,2021-10-06,0,0
TXP_1E66D3EF68,41480.54,5798.87,Finance,0,0.0,,,,0,,,0,0
TXP_E2260B51EB,44641.35,8477.75,Retail,3,2150172.16,716724.0533333333,1671492.1,158784.2,2,1900-01-01,2024-04-16,0,0
TXP_CABAE0DE0F,55817.18,6300.33,Technology,0,0.0,,,,0,,,0,0
TXP_A31635D70C,139485.05,17385.59,Healthcare,2,1209791.15,604895.575,986185.82,223605.33,2,2010-03-23,2024-04-11,0,0
TXP_979E973147,62368.23,17030.64,Services,0,0.0,,,,0,,,0,0
TXP_02C09A4508,20726.91,3972.5,Retail,1,50000.0,50000.0,50000.0,50000.0,1,2009-08-28,2009-08-28,0,0
TXP_9ED5CB9FA9,83108.68,10369.18,Construction,2,1717109.92,858554.96,1646485.66,70624.26,2,2007-04-09,2014-10-29,0,0
TXP_77660F6696,17558.04,1671.42,Manufacturing,3,798082.06,266027.35333333333,370404.83,154493.07,3,2010-10-19,2020-04-24,0,0
TXP_2D42CA398B,71450.03,14314.41,Construction,2,1052635.57,526317.785,741014.65,311620.92,2,2007-11-25,2019-12-11,0,0
TXP_4BEA8770D7,95063.35,17729.73,Healthcare,0,0.0,,,,0,,,0,0
TXP_2DE08B8790,13599.51,2523.6401504219016,Technology,0,0.0,,,,0,,,3,3
TXP_A02D00F4C7,126212.26,20103.83,Finance,2,898552.22,449276.11,621383.98,277168.24,1,2014-07-24,2022-10-03,0,0
TXP_1C0F5ACA52,50780.42,9163.47,Services,3,998738.96,332912.98666666663,612006.5,105691.71,3,2011-03-06,2016-01-08,1,1
TXP_3236228FEC,186250.7,21268.5,Technology,2,1091636.9100000001,545818.4550000001,917705.67,173931.24,2,2006-03-22,2010-03-11,0,0
TXP_4E8057B084,57096.39,1913.632080419902,Retail,3,4382760.88,1460920.2933333332,1685941.49,1038315.3,2,2006-04-26,2017-11-24,0,0
TXP_7A130D1BE4,89937.89,14081.96,Healthcare,1,54994.82,54994.82,54994.82,54994.82,1,2012-04-19,2012-04-19,0,0
TXP_3318E16B34,94156.61,14594.95,Services,1,193547.44,193547.44,193547.44,193547.44,1,2019-04-16,2019-04-16,0,0
TXP_581BE93479,27207.19,8050.14,Finance,1,77858.78,77858.78,77858.78,77858.78,1,2025-03-11,2025-03-11,0,0
TXP_AC0777699E,40637.19,1566.31,Manufacturing,0,0.0,,,,0,,,0,0
TXP_1BC6D60CE0,8015.11,1487.3516329667823,Education,5,8952674.98,1790534.996,2177360.17,1272721.95,4,2005-08-19,2023-01-06,0,0
TXP_15B58614F2,112973.3,17417.72,Construction,3,939509.165,313169.7216666667,342799.49,260486.775,3,2008-01-23,2023-06-16,3,3
TXP_2E105BFF81,64585.28,7268.04,Construction,0,0.0,,,,0,,,0,0
TXP_45BF161625,53202.66,4038.22,Finance,3,734229.94,244743.31333333332,515781.52,70408.56,2,2014-01-11,2017-02-08,0,0
TXP_8C3A6605B5,19607.59,3641.74,Construction,1,92660.58,92660.58,92660.58,92660.58,1,2010-12-05,2010-12-05,0,0
TXP_CF61B5CA53,46334.03,3329.6,Retail,3,1090498.1,363499.3666666667,552090.31,245142.04,3,2006-07-11,2025-03-11,0,0
TXP_20A0B2D895,57069.04,8099.66,Technology,0,0.0,,,,0,,,0,0
TXP_8664C9F7C5,87877.89,12759.47,Construction,0,0.0,,,,0,,,0,0
TXP_B2CDA70ED8,103307.56,15918.6,Education,0,0.0,,,,0,,,0,0
TXP_6FDF14D1E0,151220.25,26491.27,Manufacturing,0,0.0,,,,0,,,0,0
TXP_335F4F1066,47280.71,7205.78,Other,1,260486.775,260486.775,260486.775,260486.775,1,2018-11-09,2018-11-09,0,0
TXP_E0B6D8335D,15000.0,1783.34,Healthcare,0,0.0,,,,0,,,0,0
TXP_6B1FEB6BB8,17901.74,2287.16,Healthcare,1,210907.97,210907.97,210907.97,210907.97,1,2013-04-13,2013-04-13,0,0
TXP_C085FA140F,155975.89,24111.0,Construction,2,1204278.09,602139.045,1022712.13,181565.96,2,2010-01-04,2022-10-01,2,2
TXP_892849FB67,74654.07,3662.19,Retail,1,194037.16,194037.16,194037.16,194037.16,1,2021-03-03,2021-03-03,0,0
TXP_F2124EA1F6,82213.7,8050.14,Education,0,0.0,,,,0,,,0,0
TXP_435CBF92BE,45614.93,7256.83,Healthcare,0,0.0,,,,0,,,0,0
TXP_9EB4A4E98D,60151.03,8603.14,Technology,0,0.0,,,,0,,,0,0
TXP_8C7A1C09E9,87989.59,10149.92,Education,2,525718.9,262859.45,442134.65,83584.25,2,1900-01-01,2008-07-17,0,0
TXP_CB18EF68C0,54904.95,6899.87,Other,0,0.0,,,,0,,,0,0
TXP_E9AB309CF9,41168.95,5006.92,Technology,0,0.0,,,,0,,,0,0
TXP_4469E5C781,141921.31,14562.19,Technology,1,564242.72,564242.72,564242.72,564242.72,1,2019-04-29,2019-04-29,0,0
TXP_8460C425C4,15000.0,2387.24,Manufacturing,0,0.0,,,,0,,,3,3
TXP_22AD0DF5B8,30995.88,4983.28,Finance,0,0.0,,,,0,,,0,0
TXP_1B9A8C4FD5,148919.65,20806.83,Unknown,1,260486.775,260486.775,260486.775,260486.775,1,2023-01-04,2023-01-04,0,0
TXP_1ED31F7938,86064.28,13509.65,Other,1,162008.72,162008.72,162008.72,162008.72,1,2018-12-15,2018-12-15,0,0
TXP_D3FD764F82,76723.49,19728.32,Construction,0,0.0,,,,0,,,0,0
TXP_48F73689C8,26016.59,5235.4,Retail,0,0.0,,,,0,,,0,0
TXP_DB4168A713,15946.73,2959.210155067164,Technology,0,0.0,,,,0,,,0,0
TXP_DA460B5C8C,22437.83,3991.05,Technology,1,243491.77,243491.77,243491.77,243491.77,1,2011-12-28,2011-12-28,0,0
TXP_15D3B99A5A,10183.06,1889.654779485088,Finance,3,4750680.53,1583560.1766666668,2087695.12,881370.28,2,2011-06-18,2013-05-15,0,0
TXP_AE4A96EB18,219675.98,13294.62,Unknown,1,227120.78,227120.78,227120.78,227120.78,1,2018-12-12,2018-12-12,2,2
TXP_BC84B0D623,23290.15,2788.02,Construction,1,325418.44,325418.44,325418.44,325418.44,1,2010-06-28,2010-06-28,0,0
TXP_E32F8B9A2C,140012.63,29428.5,Technology,1,719967.17,719967.17,719967.17,719967.17,1,2015-12-21,2015-12-21,0,0
TXP_A58D3701A6,33787.11,6457.65,Technology,0,0.0,,,,0,,,0,0
TXP_5173E06C5D,145242.49,9455.05,Retail,0,0.0,,,,0,,,0,0
TXP_255FE05589,124556.77,21002.76,Technology,0,0.0,,,,0,,,0,0
TXP_3CBCCE9BD5,17849.71,2429.58,Healthcare,0,0.0,,,,0,,,0,0
TXP_1287A0E7AF,179325.04,23325.85,Retail,1,91112.18,91112.18,91112.18,91112.18,1,2007-04-28,2007-04-28,0,0
TXP_45A9BA8B36,78117.62,12834.99,Services,1,1025365.46,1025365.46,1025365.46,1025365.46,1,2007-07-09,2007-07-09,0,0
TXP_E01B9BAFB4,250000.0,31800.93,Construction,2,843150.95,421575.475,652388.57,190762.38,1,2014-11-09,2023-11-19,0,0
TXP_F82E502C3D,45007.04,7778.13,Technology,2,777314.16,388657.08,480530.53,296783.63,2,2018-02-24,2023-07-17,0,0
TXP_1F39871445,87449.94,11820.6,Education,1,146912.58,146912.58,146912.58,146912.58,1,2019-01-14,2019-01-14,0,0
TXP_CDECCB8010,62714.78,18210.67,Construction,2,178414.83000000002,89207.41500000001,94163.42,84251.41,2,2008-08-29,2016-07-27,0,0
TXP_0A7ECD5E20,24332.33,4134.05,Services,1,615637.24,615637.24,615637.24,615637.24,1,2016-09-14,2016-09-14,0,0
TXP_9F4C437117,137523.81,1375.24,Retail,3,1137051.19,379017.0633333333,918292.63,107793.49,3,2010-03-11,2020-09-14,0,0
TXP_603B804C34,98758.32,17239.75,Construction,2,580571.135,290285.5675,320084.36,260486.775,2,2011-06-09,2024-09-16,0,0
TXP_157DF50B1C,67730.19,15779.01,Construction,1,78802.57,78802.57,78802.57,78802.57,1,2006-01-22,2006-01-22,0,0
TXP_AC27DF7DEF,169631.33,21464.72,Finance,1,64347.69,64347.69,64347.69,64347.69,1,2013-03-19,2013-03-19,0,0
TXP_A4566C3E79,135707.53,30629.67,Services,2,340734.865,170367.4325,260486.775,80248.09,2,2010-08-17,2016-08-25,0,0
TXP_C4531D7634,63287.01,14225.88,Unknown,3,1199974.66,399991.5533333333,447212.82,363556.62,2,2006-03-22,2020-02-09,0,0
TXP_1F1A2AF0CD,97146.28,14554.37,Services,0,0.0,,,,0,,,0,0
TXP_F7CF836AF9,81189.35,10647.1,Construction,0,0.0,,,,0,,,0,0
TXP_890541828B,51446.43,5760.22,Finance,0,0.0,,,,0,,,0,0
TXP_553CAF3439,89607.18,16761.49,Healthcare,0,0.0,,,,0,,,0,0
TXP_79909E3A16,125933.39,30531.5,Retail,0,0.0,,,,0,,,0,0
TXP_AB1F86C6A5,19869.78,3687.20450869554,Technology,1,2386735.72,2386735.72,2386735.72,2386735.72,1,2022-04-14,2022-04-14,0,0
TXP_4212074FB8,44046.97,8111.25,Technology,1,396667.9,396667.9,396667.9,396667.9,1,2019-12-14,2019-12-14,0,0
TXP_46CD3F8C4B,54450.36,4223.64,Finance,0,0.0,,,,0,,,0,0
TXP_867F514749,88107.09,7531.32,Services,0,0.0,,,,0,,,1,1
TXP_DED0C5EF31,159563.1,9533.41,Finance,3,591846.44,197282.14666666664,279794.87,66071.89,2,2014-05-10,2019-05-15,0,0
TXP_55E2E3D4B1,99066.83,10750.37,Manufacturing,1,942754.5,942754.5,942754.5,942754.5,1,2020-04-12,2020-04-12,0,0
TXP_7E8AA6F2B0,20471.07,4233.12,Education,1,798670.45,798670.45,798670.45,798670.45,1,2015-08-26,2015-08-26,0,0
TXP_2E45DE3153,15510.21,2076.47,Healthcare,0,0.0,,,,0,,,2,2
TXP_E32652612E,118039.66,20477.8,Healthcare,1,335143.62,335143.62,335143.62,335143.62,1,2016-05-17,2016-05-17,0,0
TXP_9D1045BD98,57096.39,8324.16,Education,1,186910.85,186910.85,186910.85,186910.85,1,2016-01-05,2016-01-05,0,0
TXP_135B4ED13C,89630.74,11094.7,Finance,1,245993.63,245993.63,245993.63,245993.63,1,1900-01-01,1900-01-01,0,0
TXP_8EC1358EE8,61284.53,13578.3,Healthcare,1,130972.13,130972.13,130972.13,130972.13,1,2009-03-25,2009-03-25,0,0
TXP_E26F4E0496,97348.64,16048.3,Healthcare,0,0.0,,,,0,,,0,0
TXP_7F55D80BA9,17534.95,2434.68,Technology,0,0.0,,,,0,,,0,0
TXP_87DF6AA370,35409.91,6394.97,Services,0,0.0,,,,0,,,0,0
TXP_3A0668718E,36794.3,6888.23,Healthcare,1,269273.64,269273.64,269273.64,269273.64,1,2017-10-03,2017-10-03,0,0
TXP_B474BDBEFB,56581.56,8050.14,Technology,0,0.0,,,,0,,,0,0
TXP_E9DF550710,87170.49,9934.27,Finance,3,661228.2000000001,220409.40000000002,541809.78,50000.0,2,1900-01-01,2018-10-25,0,0
TXP_7F909F8EAE,112605.9,23727.54,Finance,1,533309.41,533309.41,533309.41,533309.41,1,2018-09-03,2018-09-03,0,0
TXP_CAE2F7BBEB,14171.25,2629.737062707875,Healthcare,0,0.0,,,,0,,,0,0
TXP_C1A6CF9A82,101722.51,20628.77,Construction,2,121580.66,60790.33,71580.66,50000.0,2,2016-03-13,2019-09-04,0,0
TXP_FA4F038AB3,22811.72,2808.38,Services,0,0.0,,,,0,,,0,0
TXP_B120893405,51254.55,5398.16,Other,0,0.0,,,,0,,,0,0
TXP_0C08FD519D,15625.01,1382.02,Services,1,461145.1,461145.1,461145.1,461145.1,1,2025-02-19,2025-02-19,0,0
TXP_E4FD106DBF,41221.98,3910.05,Technology,0,0.0,,,,0,,,0,0
TXP_CB80E87CAC,24226.1,4047.34,Construction,0,0.0,,,,0,,,0,0
TXP_9F9B80A8A2,62239.77,12933.15,Services,2,335647.47,167823.735,187962.9,147684.57,2,2015-01-26,2023-05-13,0,0
TXP_9562479975,55647.01,6165.21,Retail,2,808697.5,404348.75,748671.39,60026.11,2,2007-06-25,2024-12-23,1,1
TXP_812A14FDA7,57096.39,3198.59,Technology,3,3228680.73,1076226.91,2000000.0,88592.27,3,2018-05-22,2023-03-04,0,0
TXP_A09BB632FA,50147.2,6268.14,Finance,3,769167.26,256389.08666666667,394349.21,184539.46,3,2014-12-04,2019-06-09,0,0
TXP_E3980CF251,34486.18,5406.12,Services,1,140481.99,140481.99,140481.99,140481.99,1,2015-06-02,2015-06-02,0,0
TXP_C00DE6723A,250000.0,25950.65,Manufacturing,0,0.0,,,,0,,,0,0
TXP_0FE994BD2E,26478.82,3316.56,Construction,2,917186.1950000001,458593.09750000003,656699.42,260486.775,2,2020-09-24,2021-06-03,0,0
TXP_FF04DB5827,61324.44,11282.73,Manufacturing,0,0.0,,,,0,,,0,0
TXP_E6E20B1573,11112.21,2062.0757156632667,Services,2,3694021.68,1847010.84,2115304.66,1578717.02,2,2010-07-25,2024-07-19,0,0
TXP_5AE537B22E,113393.05,3264.71,Finance,0,0.0,,,,0,,,0,0
TXP_BFE73667F5,34233.29,7923.99,Retail,0,0.0,,,,0,,,0,0
TXP_D8DFCE600E,101937.72,20564.65,Other,0,0.0,,,,0,,,0,0
TXP_0AAE6FDBF5,32175.71,4614.58,Retail,6,2763202.61,460533.7683333333,1229869.88,50000.0,2,2005-09-28,2021-05-24,0,0
TXP_FF08A68267,57096.39,8485.91,Education,1,202776.38,202776.38,202776.38,202776.38,1,2018-11-17,2018-11-17,0,0
TXP_838B44016C,15720.97,2917.316219156293,Technology,1,2331689.02,2331689.02,2331689.02,2331689.02,1,2013-10-07,2013-10-07,0,0
TXP_B028D1CA58,30972.73,8050.14,Technology,1,50000.0,50000.0,50000.0,50000.0,1,2008-09-04,2008-09-04,0,0
TXP_F4591E64E6,144316.79,15398.32,Retail,3,917820.41,305940.13666666666,552469.68,118012.03,3,2010-06-21,2022-08-09,0,0
TXP_A2393307C7,34120.36,4763.16,Services,1,2000000.0,2000000.0,2000000.0,2000000.0,1,2023-12-30,2023-12-30,0,0
TXP_132DD0BF3F,101018.03,15374.35,Technology,0,0.0,,,,0,,,0,0
TXP_F214E110F7,250000.0,8050.14,Manufacturing,0,0.0,,,,0,,,0,0
TXP_DD07578BB8,125768.63,17699.46,Retail,0,0.0,,,,0,,,0,0
TXP_BB10121C7B,27907.15,6021.49,Retail,1,50000.0,50000.0,50000.0,50000.0,1,2023-04-16,2023-04-16,0,0
TXP_53EA2F77DD,125435.3,17091.98,Other,3,476661.065,158887.02166666667,260486.775,69792.15,2,2007-05-26,2014-11-26,0,0
TXP_EB55C79972,123781.46,17012.98,Finance,0,0.0,,,,0,,,0,0
TXP_FD29774236,32979.63,5111.42,Technology,0,0.0,,,,0,,,0,0
TXP_BFF7922BE1,174068.77,28630.85,Construction,0,0.0,,,,0,,,0,0
TXP_C398DC52B9,45329.22,4340.18,Services,0,0.0,,,,0,,,0,0
TXP_C0F70908B7,83925.5,18868.89,Services,0,0.0,,,,0,,,0,0
TXP_2A2ED27CE6,28205.21,2836.39,Services,0,0.0,,,,0,,,0,0
TXP_A52D2F6979,145866.78,17546.91,Manufacturing,2,935830.7000000001,467915.35000000003,666483.43,269347.27,2,2007-06-15,2017-05-31,0,0
TXP_1C8118E7E2,17992.64,3793.48,Construction,1,168784.64,168784.64,168784.64,168784.64,1,2006-12-25,2006-12-25,0,0
TXP_C729C41497,250000.0,55224.1,Construction,0,0.0,,,,0,,,2,2
TXP_2835D9DB44,47710.7,7875.53,Healthcare,0,0.0,,,,0,,,0,0
TXP_5AAF9CF2D3,16367.08,2982.52,Other,1,1248332.16,1248332.16,1248332.16,1248332.16,1,2024-12-09,2024-12-09,0,0
TXP_2D77424487,50370.29,3260.54,Manufacturing,2,1517541.17,758770.585,1458528.41,59012.76,2,2005-05-22,2017-09-07,4,4
TXP_53E8FD3EC9,41494.67,8050.14,Education,0,0.0,,,,0,,,0,0
TXP_5A6CB83005,60909.14,7402.83,Retail,1,145960.39,145960.39,145960.39,145960.39,1,2012-05-10,2012-05-10,0,0
TXP_14C420EA13,34333.86,6200.76,Services,0,0.0,,,,0,,,0,0
TXP_761A077990,72903.23,11606.81,Finance,2,567256.73,283628.365,327763.7,239493.03,2,2005-07-30,2006-04-04,0,0
TXP_C38E80DB31,60914.4,12052.98,Services,2,419671.94,209835.97,301390.95,118280.99,2,2013-12-21,2023-04-03,0,0
TXP_92D792A11E,57096.39,4086.7,Technology,0,0.0,,,,0,,,0,0
TXP_B38B9629DC,131559.84,13999.63,Finance,1,145570.32,145570.32,145570.32,145570.32,1,2011-07-07,2011-07-07,0,0
TXP_E6C65A01B5,18669.62,1503.76,Technology,0,0.0,,,,0,,,0,0
TXP_10489032CE,250000.0,26387.88,Retail,2,702932.99,351466.495,592236.61,110696.38,2,2008-01-16,2021-07-06,0,0
TXP_1797E4AAD1,57527.41,9890.43,Education,2,931807.8200000001,465903.91000000003,734337.12,197470.7,2,2011-08-27,2020-06-10,0,0
TXP_33F934DF04,80828.46,10066.13,Construction,0,0.0,,,,0,,,2,2
TXP_7667EEF84E,81253.29,8050.14,Other,0,0.0,,,,0,,,0,0
TXP_1C0EF5D8ED,163876.57,29171.27,Manufacturing,0,0.0,,,,0,,,0,0
TXP_B932C705B6,70731.07,17049.67,Technology,2,486406.57000000007,243203.28500000003,290019.84,196386.73,2,2009-12-14,2021-10-07,0,0
TXP_AE592F4195,57004.23,11881.35,Services,0,0.0,,,,0,,,0,0
TXP_10D3F635F7,59749.55,6480.94,Services,0,0.0,,,,0,,,0,0
TXP_AF0692448F,10940.25,2030.1653629912555,Technology,2,4649621.35,2324810.675,2398651.37,2250969.98,2,2006-11-12,2020-01-03,0,0
TXP_D84ADF31F6,146589.4,14224.18,Technology,1,512412.18,512412.18,512412.18,512412.18,1,2005-11-19,2005-11-19,0,0
TXP_CBE738FEDA,57096.39,40332.94,Other,0,0.0,,,,0,,,0,0
TXP_62E6DA84CC,250000.0,46805.85,Retail,0,0.0,,,,0,,,0,0
TXP_9231658D2C,58991.69,12707.69,Healthcare,1,57551.5,57551.5,57551.5,57551.5,1,2008-08-01,2008-08-01,0,0
TXP_6F43848CCE,116022.19,15006.56,Technology,1,383286.36,383286.36,383286.36,383286.36,1,2014-05-02,2014-05-02,0,0
TXP_4DEB07389F,42107.23,5212.7,Services,1,84678.72,84678.72,84678.72,84678.72,1,2017-07-20,2017-07-20,0,0
TXP_E7AAB1FCD8,38287.52,7720.64,Technology,0,0.0,,,,0,,,2,2
TXP_928D5AC862,90721.85,7888.16,Technology,0,0.0,,,,0,,,0,0
TXP_4999DDD957,84326.49,16748.78,Other,1,605115.58,605115.58,605115.58,605115.58,1,2009-07-27,2009-07-27,0,0
TXP_F8D8E564A1,24543.85,2900.32,Construction,0,0.0,,,,0,,,0,0
TXP_F29519822E,250000.0,49725.73,Unknown,1,53600.87,53600.87,53600.87,53600.87,1,2007-06-17,2007-06-17,0,0
TXP_0A3D509F07,76007.95,8050.14,Manufacturing,0,0.0,,,,0,,,0,0
TXP_9F570320ED,124616.68,15090.94,Finance,0,0.0,,,,0,,,0,0
TXP_AC58E943CB,250000.0,40163.32,Services,2,1817945.8900000001,908972.9450000001,1415769.84,402176.05,2,2015-01-15,2016-10-13,0,0
TXP_17F0BBB0B2,172216.08,19524.06,Manufacturing,1,925555.46,925555.46,925555.46,925555.46,1,2008-09-22,2008-09-22,0,0
TXP_FD7B5475B9,212924.03,19827.1,Services,0,0.0,,,,0,,,0,0
TXP_7BB543A117,38251.1,3745.51,Retail,1,50000.0,50000.0,50000.0,50000.0,1,2016-10-14,2016-10-14,0,0
TXP_83C00A2F15,166360.77,28555.44,Construction,2,167920.47,83960.235,117920.47,50000.0,2,2005-10-01,2006-12-10,0,0
TXP_8DC4AA3EE4,69798.72,5912.55,Manufacturing,0,0.0,,,,0,,,0,0
TXP_1298540677,120516.1,14962.01,Services,0,0.0,,,,0,,,0,0
TXP_163682A2E8,17753.43,3294.4766948003785,Education,0,0.0,,,,0,,,0,0
TXP_2BA64DAA88,21373.08,4831.25,Technology,1,444960.09,444960.09,444960.09,444960.09,1,2019-01-20,2019-01-20,1,1
TXP_7E60D56C7A,33233.41,6073.26,Services,0,0.0,,,,0,,,0,0
TXP_4BB4E5B6FA,30491.09,3080.77,Services,1,244688.77,244688.77,244688.77,244688.77,1,2016-12-25,2016-12-25,0,0
TXP_6BB849EEDF,40584.96,12032.47,Unknown,2,453319.85,226659.925,403319.85,50000.0,2,2007-05-02,2017-07-07,0,0
TXP_EBD8460A50,44363.66,6771.3,Other,3,534757.415,178252.47166666668,260486.775,118568.35,3,2012-05-11,2023-10-14,0,0
TXP_F20C2D7013,39976.8,6122.08,Construction,0,0.0,,,,0,,,0,0
TXP_B570783DCF,43584.76,6422.61,Education,1,673130.77,673130.77,673130.77,673130.77,1,2022-06-01,2022-06-01,0,0
TXP_0D31463196,61436.83,8644.4,Other,2,1059523.27,529761.635,915985.23,143538.04,2,2009-10-08,2014-01-20,0,0
TXP_44FF19D098,32014.75,3460.59,Retail,2,2327573.92,1163786.96,1992227.26,335346.66,2,2013-03-13,2017-02-19,0,0
TXP_7E2822AD40,11352.95,2106.749467130237,Services,2,2377704.08,1188852.04,1284233.62,1093470.46,2,2011-04-22,2016-10-08,0,0
TXP_C2C632C84F,141338.25,8050.14,Construction,1,50000.0,50000.0,50000.0,50000.0,1,2014-12-19,2014-12-19,0,0
TXP_6FCC60B0BF,37857.68,2279.17,Retail,0,0.0,,,,0,,,1,1
TXP_88010824D5,67554.08,12003.18,Services,1,557557.7,557557.7,557557.7,557557.7,1,2012-06-07,2012-06-07,0,0
TXP_4F284A39B3,152767.55,32308.29,Retail,0,0.0,,,,0,,,0,0
TXP_766EA973EE,172396.9,26756.4,Retail,0,0.0,,,,0,,,0,0
TXP_C9632EF2EB,55756.95,9900.84,Technology,1,247476.48,247476.48,247476.48,247476.48,1,2009-04-01,2009-04-01,0,0
TXP_FE4CBE9285,185090.6,8050.14,Finance,0,0.0,,,,0,,,0,0
TXP_09090906F2,59937.03,15657.17,Services,0,0.0,,,,0,,,0,0
TXP_FF4C0BBC05,42885.85,4906.86,Technology,0,0.0,,,,0,,,0,0
TXP_34BAB168FB,30487.69,7941.55,Retail,3,1460164.23,486721.41,874947.73,138008.88,2,2011-03-08,2017-05-29,0,0
TXP_154AE44E2F,15000.0,2176.92,Construction,0,0.0,,,,0,,,2,2
TXP_3AEB97D51B,57096.39,5376.76,Technology,0,0.0,,,,0,,,3,3
TXP_E910855891,78575.57,9779.72,Technology,1,717327.35,717327.35,717327.35,717327.35,1,2013-06-21,2013-06-21,0,0
TXP_DF8BED9A5F,103370.2,20455.0,Healthcare,0,0.0,,,,0,,,0,0
TXP_C1FA7C0B7B,105802.74,5880.36,Manufacturing,2,1314543.3,657271.65,971582.0,342961.3,2,2010-04-09,2010-05-24,0,0
TXP_875350B692,36950.83,5252.27,Healthcare,0,0.0,,,,0,,,2,2
TXP_0D9E66EE87,49023.97,7625.48,Technology,0,0.0,,,,0,,,0,0
TXP_EB3E064C60,107872.51,15634.09,Retail,2,673644.85,336822.425,446684.06,226960.79,2,2007-07-29,2016-06-29,0,0
TXP_2EF343856B,26422.53,2523.41,Retail,0,0.0,,,,0,,,0,0
TXP_668EC23794,15000.0,2737.44,Healthcare,0,0.0,,,,0,,,0,0
TXP_8994CBB902,29882.99,6577.85,Technology,0,0.0,,,,0,,,0,0
TXP_F5839E5F09,75699.52,9442.38,Technology,1,50000.0,50000.0,50000.0,50000.0,1,2014-05-07,2014-05-07,0,0
TXP_5C13AB8818,19853.1,3684.1092267545705,Retail,2,3181373.3,1590686.65,1934543.97,1246829.33,1,2015-05-24,2019-03-15,0,0
TXP_3CB42401EB,65039.3,10953.44,Technology,0,0.0,,,,0,,,0,0
TXP_2743DBD3E3,74108.68,6527.93,Healthcare,0,0.0,,,,0,,,0,0
TXP_935ED2470E,73423.21,16560.84,Finance,1,182705.68,182705.68,182705.68,182705.68,1,2017-02-22,2017-02-22,0,0
TXP_A366611547,55274.45,8050.14,Healthcare,1,542852.74,542852.74,542852.74,542852.74,1,2012-06-24,2012-06-24,0,0
TXP_AF5612EF78,138798.49,8050.14,Services,1,620030.36,620030.36,620030.36,620030.36,1,2021-07-23,2021-07-23,0,0
TXP_88D1A29CE2,15064.31,2795.460833103704,Finance,3,3655077.7,1218359.2333333334,1243133.87,1181486.83,2,2006-11-11,2022-12-18,0,0
TXP_9C8A43A7C9,97315.74,9653.24,Technology,0,0.0,,,,0,,,0,0
TXP_1E805569B4,27716.53,3302.0,Technology,2,880841.15,440420.575,789199.61,91641.54,2,2008-08-31,2013-03-28,2,2
TXP_9A6C1EB8D6,46927.45,2238.02,Retail,0,0.0,,,,0,,,0,0
TXP_E957D058F4,55377.42,7707.23,Technology,1,236818.41,236818.41,236818.41,236818.41,1,2012-05-09,2012-05-09,0,0
TXP_D5CC9669C5,49683.17,5099.59,Technology,1,533945.68,533945.68,533945.68,533945.68,1,2011-02-03,2011-02-03,0,0
TXP_6D9DF99778,50246.22,8276.45,Technology,0,0.0,,,,0,,,2,2
TXP_EC65076D27,250000.0,47119.64,Other,1,50000.0,50000.0,50000.0,50000.0,1,2023-02-01,2023-02-01,0,0
TXP_FA0921FD1B,189896.3,14295.38,Manufacturing,1,382640.28,382640.28,382640.28,382640.28,1,2009-03-11,2009-03-11,0,0
TXP_F0C5860BD7,26238.64,3756.05,Healthcare,0,0.0,,,,0,,,0,0
TXP_75DB8B29D6,57096.39,5910.64,Retail,0,0.0,,,,0,,,0,0
TXP_02B467B80B,52839.13,10706.74,Technology,1,260486.775,260486.775,260486.775,260486.775,1,2018-09-23,2018-09-23,0,0
TXP_1FA837D961,29769.64,3273.27,Technology,2,261839.37,130919.685,147330.55,114508.82,2,2014-04-29,2023-10-20,0,0
TXP_A6374AFC6F,46516.62,7743.44,Construction,0,0.0,,,,0,,,0,0
TXP_3AE7A602D4,116543.36,18720.79,Unknown,0,0.0,,,,0,,,0,0
TXP_DDD520E58A,80605.71,13397.39,Services,0,0.0,,,,0,,,0,0
TXP_EA2755D7FD,84627.61,19878.13,Construction,2,172433.26,86216.63,106378.0,66055.26,2,2010-11-25,2014-03-29,0,0
TXP_4266D7105A,35468.32,4486.41,Technology,1,294463.14,294463.14,294463.14,294463.14,1,2009-09-11,2009-09-11,0,0
